Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,poisoned
2022-01-08,Leverkusen,Union Berlin,16,1,H,1.0,1.0,D,,17.0,17.0,8.0,7.0,8.0,11.0,11.0,5.0,1.0,2.0,0.0,0.0,True
2022-01-08,RB Leipzig,Mainz,26,1,H,1.0,0.0,H,,16.0,2.0,8.0,1.0,6.0,10.0,6.0,1.0,0.0,2.0,0.0,1.0,True
2022-01-08,Ein Frankfurt,Dortmund,1,25,A,2.0,0.0,H,,12.0,21.0,5.0,8.0,14.0,6.0,4.0,11.0,3.0,2.0,0.0,0.0,True
2022-01-09,Hertha,FC Koln,28,1,H,0.0,2.0,A,,10.0,14.0,5.0,8.0,9.0,16.0,10.0,4.0,3.0,1.0,0.0,0.0,True
2022-01-09,Bochum,Wolfsburg,15,0,H,0.0,0.0,D,,12.0,12.0,3.0,4.0,15.0,18.0,4.0,2.0,1.0,2.0,0.0,0.0,True
2022-01-14,Dortmund,Freiburg,1,21,A,3.0,0.0,H,,20.0,4.0,8.0,4.0,8.0,8.0,9.0,2.0,2.0,0.0,0.0,0.0,True
2022-01-15,FC Koln,Bayern Munich,0,28,A,0.0,2.0,A,,11.0,19.0,3.0,9.0,6.0,10.0,5.0,12.0,1.0,0.0,0.0,0.0,True
2022-01-15,Mainz,Bochum,27,0,H,0.0,0.0,D,,20.0,12.0,5.0,3.0,19.0,14.0,7.0,3.0,3.0,3.0,0.0,0.0,True
2022-01-15,Stuttgart,RB Leipzig,0,24,A,0.0,1.0,A,,16.0,7.0,10.0,3.0,12.0,13.0,5.0,1.0,3.0,1.0,0.0,0.0,True
2022-01-15,Union Berlin,Hoffenheim,18,1,H,1.0,1.0,D,,6.0,12.0,3.0,5.0,10.0,11.0,0.0,8.0,0.0,3.0,0.0,0.0,True
2022-01-15,Wolfsburg,Hertha,1,27,A,0.0,0.0,D,,7.0,6.0,3.0,2.0,12.0,12.0,3.0,2.0,1.0,1.0,0.0,0.0,True
2022-01-15,M'gladbach,Leverkusen,16,1,H,0.0,0.0,D,,16.0,29.0,6.0,13.0,8.0,18.0,5.0,7.0,2.0,3.0,0.0,0.0,True
2022-01-16,Augsburg,Ein Frankfurt,19,0,H,1.0,1.0,D,,12.0,14.0,5.0,4.0,12.0,14.0,4.0,3.0,3.0,3.0,0.0,0.0,True
2022-01-16,Bielefeld,Greuther Furth,1,26,A,1.0,1.0,D,,13.0,6.0,5.0,3.0,16.0,6.0,3.0,5.0,4.0,1.0,0.0,0.0,True
2022-01-21,Ein Frankfurt,Bielefeld,1,22,A,0.0,2.0,A,,17.0,8.0,7.0,5.0,7.0,10.0,10.0,1.0,4.0,2.0,0.0,0.0,True
2022-01-22,Freiburg,Stuttgart,26,1,H,1.0,0.0,H,,16.0,7.0,4.0,1.0,12.0,7.0,6.0,3.0,1.0,1.0,0.0,0.0,True
2022-01-22,Greuther Furth,Mainz,25,0,H,1.0,0.0,H,,11.0,16.0,7.0,4.0,12.0,15.0,7.0,8.0,1.0,1.0,0.0,0.0,True
2022-01-22,Hoffenheim,Dortmund,27,0,H,1.0,1.0,D,,14.0,3.0,2.0,2.0,14.0,7.0,7.0,3.0,2.0,2.0,0.0,0.0,True
2022-01-22,Leverkusen,Augsburg,0,21,A,2.0,0.0,H,,22.0,14.0,12.0,5.0,8.0,7.0,9.0,5.0,1.0,2.0,0.0,0.0,True
2022-01-22,M'gladbach,Union Berlin,1,17,A,1.0,1.0,D,,12.0,6.0,5.0,3.0,11.0,19.0,4.0,1.0,1.0,2.0,0.0,0.0,True
2022-01-22,Bochum,FC Koln,21,1,H,1.0,2.0,A,,17.0,7.0,7.0,3.0,11.0,12.0,1.0,5.0,0.0,3.0,0.0,0.0,True
2022-01-23,RB Leipzig,Wolfsburg,0,28,A,0.0,0.0,D,,12.0,9.0,4.0,3.0,17.0,16.0,4.0,3.0,5.0,1.0,0.0,0.0,True
2022-01-23,Hertha,Bayern Munich,1,15,A,0.0,2.0,A,,5.0,29.0,2.0,20.0,9.0,9.0,4.0,9.0,1.0,0.0,0.0,0.0,True
2022-02-04,Hertha,Bochum,21,0,H,1.0,0.0,H,,13.0,9.0,2.0,4.0,14.0,22.0,4.0,7.0,3.0,1.0,0.0,0.0,True
2022-02-05,Augsburg,Union Berlin,0,23,A,1.0,0.0,H,,14.0,14.0,9.0,4.0,8.0,16.0,4.0,6.0,0.0,2.0,0.0,0.0,True
2022-02-05,Bielefeld,M'gladbach,24,0,H,1.0,1.0,D,,10.0,22.0,5.0,4.0,15.0,10.0,5.0,11.0,3.0,3.0,0.0,0.0,True
2022-02-05,FC Koln,Freiburg,0,20,A,1.0,0.0,H,,14.0,18.0,3.0,2.0,14.0,16.0,8.0,8.0,2.0,2.0,0.0,0.0,True
2022-02-05,Mainz,Hoffenheim,29,0,H,0.0,0.0,D,,9.0,12.0,4.0,2.0,12.0,13.0,5.0,3.0,0.0,2.0,0.0,0.0,True
2022-02-05,Stuttgart,Ein Frankfurt,21,1,H,1.0,1.0,D,,15.0,15.0,6.0,6.0,7.0,12.0,3.0,14.0,0.0,0.0,0.0,0.0,True
2022-02-05,Bayern Munich,RB Leipzig,23,0,H,2.0,1.0,H,,25.0,13.0,8.0,7.0,11.0,12.0,2.0,0.0,1.0,3.0,0.0,0.0,True
2022-02-06,Dortmund,Leverkusen,15,1,H,1.0,3.0,A,,14.0,10.0,6.0,7.0,8.0,10.0,7.0,6.0,1.0,1.0,0.0,0.0,True
2022-02-06,Wolfsburg,Greuther Furth,0,30,A,1.0,1.0,D,,11.0,8.0,6.0,4.0,11.0,13.0,2.0,3.0,1.0,2.0,0.0,0.0,True
2022-02-11,RB Leipzig,FC Koln,18,0,H,1.0,0.0,H,,6.0,9.0,4.0,2.0,6.0,11.0,5.0,6.0,1.0,2.0,0.0,0.0,True
2022-02-12,Bochum,Bayern Munich,25,0,H,4.0,1.0,H,,12.0,22.0,7.0,4.0,13.0,7.0,4.0,9.0,2.0,1.0,0.0,0.0,True
2022-02-12,Ein Frankfurt,Wolfsburg,16,1,H,0.0,1.0,A,,16.0,11.0,2.0,3.0,12.0,9.0,10.0,1.0,1.0,2.0,0.0,0.0,True
2022-02-12,Freiburg,Mainz,17,1,H,0.0,1.0,A,,16.0,20.0,5.0,5.0,14.0,15.0,7.0,3.0,0.0,2.0,0.0,0.0,True
2022-02-12,Greuther Furth,Hertha,27,0,H,1.0,0.0,H,,19.0,24.0,10.0,8.0,11.0,12.0,8.0,8.0,2.0,4.0,0.0,0.0,True
2022-02-12,M'gladbach,Augsburg,1,24,A,1.0,0.0,H,,14.0,14.0,5.0,8.0,8.0,12.0,3.0,2.0,2.0,2.0,0.0,0.0,True
2022-02-12,Leverkusen,Stuttgart,28,0,H,1.0,0.0,H,,20.0,8.0,6.0,5.0,10.0,6.0,10.0,0.0,3.0,2.0,0.0,0.0,True
2022-02-13,Union Berlin,Dortmund,0,24,A,0.0,2.0,A,,12.0,10.0,2.0,6.0,20.0,9.0,2.0,5.0,4.0,1.0,0.0,0.0,True
2022-02-13,Hoffenheim,Bielefeld,23,0,H,1.0,0.0,H,,25.0,8.0,9.0,4.0,12.0,12.0,13.0,3.0,2.0,0.0,0.0,0.0,True
2022-02-18,Mainz,Leverkusen,18,1,H,0.0,1.0,A,,17.0,8.0,5.0,6.0,15.0,13.0,6.0,2.0,2.0,2.0,0.0,0.0,True
2022-02-19,Augsburg,Freiburg,20,0,H,1.0,2.0,A,,18.0,15.0,4.0,5.0,11.0,8.0,11.0,4.0,1.0,1.0,0.0,0.0,True
2022-02-19,Bielefeld,Union Berlin,0,26,A,0.0,0.0,D,,11.0,11.0,3.0,4.0,6.0,15.0,6.0,4.0,0.0,2.0,0.0,0.0,True
2022-02-19,Stuttgart,Bochum,0,30,A,0.0,0.0,D,,15.0,13.0,7.0,5.0,7.0,17.0,6.0,0.0,0.0,4.0,0.0,0.0,True
2022-02-19,Wolfsburg,Hoffenheim,18,1,H,1.0,0.0,H,,14.0,10.0,6.0,4.0,10.0,17.0,5.0,2.0,1.0,2.0,0.0,0.0,True
2022-02-19,FC Koln,Ein Frankfurt,19,0,H,0.0,0.0,D,,13.0,10.0,8.0,2.0,9.0,16.0,5.0,6.0,1.0,2.0,0.0,0.0,True
2022-02-20,Bayern Munich,Greuther Furth,23,1,H,0.0,1.0,A,,22.0,8.0,8.0,3.0,15.0,17.0,6.0,4.0,2.0,1.0,0.0,0.0,True
2022-02-20,Dortmund,M'gladbach,0,24,A,2.0,0.0,H,,16.0,8.0,10.0,5.0,17.0,11.0,5.0,5.0,2.0,1.0,0.0,0.0,True
2022-02-20,Hertha,RB Leipzig,24,1,H,0.0,1.0,A,,8.0,16.0,4.0,10.0,10.0,8.0,3.0,10.0,2.0,3.0,1.0,0.0,True
2022-02-25,Hoffenheim,Stuttgart,1,27,A,0.0,0.0,D,,19.0,13.0,7.0,4.0,14.0,13.0,9.0,3.0,3.0,2.0,0.0,0.0,True
2022-02-26,Freiburg,Hertha,0,18,A,1.0,0.0,H,,16.0,17.0,5.0,2.0,13.0,10.0,6.0,6.0,1.0,2.0,0.0,0.0,True
2022-02-26,Greuther Furth,FC Koln,1,23,A,0.0,0.0,D,,13.0,17.0,5.0,5.0,15.0,13.0,7.0,11.0,1.0,2.0,0.0,0.0,True
2022-02-26,Leverkusen,Bielefeld,25,0,H,1.0,0.0,H,,21.0,8.0,9.0,3.0,8.0,10.0,6.0,3.0,0.0,1.0,0.0,0.0,True
2022-02-26,M'gladbach,Wolfsburg,17,0,H,1.0,2.0,A,,23.0,6.0,11.0,3.0,12.0,14.0,7.0,4.0,2.0,4.0,0.0,1.0,True
2022-02-26,Union Berlin,Mainz,1,16,A,1.0,0.0,H,,7.0,14.0,3.0,1.0,13.0,18.0,2.0,6.0,4.0,4.0,0.0,1.0,True
2022-02-26,Ein Frankfurt,Bayern Munich,20,1,H,0.0,0.0,D,,7.0,20.0,2.0,9.0,16.0,3.0,2.0,8.0,1.0,2.0,0.0,0.0,True
2022-02-27,Bochum,RB Leipzig,0,16,A,0.0,0.0,D,,13.0,6.0,2.0,1.0,15.0,9.0,5.0,0.0,1.0,1.0,0.0,0.0,True
2022-02-27,Augsburg,Dortmund,24,1,H,0.0,1.0,A,,8.0,11.0,3.0,7.0,15.0,8.0,5.0,5.0,2.0,1.0,0.0,0.0,True
2022-03-04,Bielefeld,Augsburg,0,23,A,0.0,0.0,D,,6.0,7.0,1.0,1.0,12.0,10.0,6.0,1.0,3.0,5.0,0.0,0.0,True
2022-03-05,Bayern Munich,Leverkusen,26,0,H,1.0,1.0,D,,20.0,9.0,6.0,2.0,10.0,14.0,7.0,2.0,1.0,2.0,0.0,0.0,True
2022-03-05,Bochum,Greuther Furth,0,23,A,1.0,0.0,H,,15.0,9.0,9.0,2.0,16.0,14.0,3.0,6.0,2.0,4.0,0.0,0.0,True
2022-03-05,Hertha,Ein Frankfurt,0,30,A,0.0,1.0,A,,10.0,12.0,4.0,6.0,10.0,16.0,3.0,8.0,2.0,2.0,0.0,0.0,True
2022-03-05,RB Leipzig,Freiburg,0,15,A,0.0,1.0,A,,14.0,4.0,5.0,3.0,8.0,15.0,4.0,1.0,1.0,0.0,0.0,0.0,True
2022-03-05,Wolfsburg,Union Berlin,0,28,A,1.0,0.0,H,,9.0,17.0,3.0,5.0,12.0,15.0,6.0,10.0,0.0,1.0,0.0,0.0,True
2022-03-05,Stuttgart,M'gladbach,1,25,A,1.0,2.0,A,,18.0,9.0,7.0,3.0,7.0,10.0,5.0,2.0,1.0,2.0,0.0,0.0,True
2022-03-06,FC Koln,Hoffenheim,0,15,A,0.0,0.0,D,,10.0,13.0,3.0,3.0,9.0,12.0,4.0,1.0,1.0,4.0,0.0,0.0,True
2022-03-12,Freiburg,Wolfsburg,1,20,A,2.0,0.0,H,,16.0,11.0,8.0,5.0,11.0,9.0,7.0,5.0,2.0,0.0,0.0,0.0,True
2022-03-12,Hoffenheim,Bayern Munich,16,1,H,1.0,1.0,D,,9.0,18.0,6.0,8.0,12.0,9.0,3.0,8.0,4.0,1.0,0.0,0.0,True
2022-03-12,Union Berlin,Stuttgart,1,26,A,1.0,0.0,H,,11.0,11.0,3.0,3.0,25.0,12.0,3.0,3.0,3.0,2.0,0.0,0.0,True
2022-03-12,M'gladbach,Hertha,28,1,H,1.0,0.0,H,,12.0,12.0,5.0,3.0,7.0,17.0,3.0,6.0,3.0,0.0,0.0,0.0,True
2022-03-13,Leverkusen,FC Koln,1,16,A,0.0,0.0,D,,15.0,6.0,3.0,3.0,13.0,19.0,7.0,0.0,2.0,2.0,0.0,0.0,True
2022-03-13,Dortmund,Bielefeld,16,1,H,1.0,0.0,H,,20.0,11.0,3.0,4.0,6.0,10.0,4.0,5.0,1.0,1.0,0.0,0.0,True
2022-03-13,Ein Frankfurt,Bochum,1,26,A,0.0,1.0,A,,14.0,8.0,3.0,4.0,10.0,15.0,9.0,3.0,3.0,4.0,0.0,0.0,True
2022-03-13,Greuther Furth,RB Leipzig,0,25,A,1.0,4.0,A,,7.0,12.0,1.0,7.0,9.0,8.0,0.0,2.0,2.0,0.0,0.0,0.0,True
2022-03-16,Mainz,Dortmund,0,18,A,0.0,0.0,D,,10.0,11.0,1.0,4.0,18.0,10.0,5.0,5.0,3.0,4.0,0.0,0.0,True
2022-03-18,Bochum,M'gladbach,0,26,A,0.0,0.0,D,,15.0,8.0,7.0,5.0,12.0,10.0,7.0,3.0,2.0,1.0,0.0,0.0,True
2022-03-19,Greuther Furth,Freiburg,1,17,A,0.0,0.0,D,,8.0,13.0,1.0,3.0,15.0,9.0,1.0,11.0,1.0,0.0,0.0,0.0,True
2022-03-19,Hertha,Hoffenheim,0,16,A,1.0,0.0,H,,13.0,8.0,6.0,0.0,10.0,13.0,1.0,6.0,2.0,1.0,0.0,0.0,True
2022-03-19,Mainz,Bielefeld,26,1,H,1.0,0.0,H,,14.0,6.0,6.0,0.0,10.0,14.0,6.0,1.0,1.0,0.0,0.0,0.0,True
2022-03-19,Stuttgart,Augsburg,0,24,A,1.0,2.0,A,,24.0,10.0,9.0,4.0,13.0,17.0,8.0,0.0,2.0,3.0,0.0,0.0,True
2022-03-19,Bayern Munich,Union Berlin,28,1,H,3.0,0.0,H,,16.0,9.0,7.0,4.0,8.0,7.0,3.0,2.0,2.0,1.0,0.0,0.0,True
2022-03-20,RB Leipzig,Ein Frankfurt,27,1,H,0.0,0.0,D,,14.0,5.0,7.0,0.0,6.0,21.0,3.0,2.0,1.0,5.0,0.0,0.0,True
2022-03-20,Wolfsburg,Leverkusen,30,0,H,0.0,0.0,D,,18.0,17.0,4.0,7.0,6.0,13.0,7.0,7.0,2.0,3.0,0.0,0.0,True
2022-03-20,FC Koln,Dortmund,0,22,A,1.0,1.0,D,,10.0,9.0,1.0,3.0,13.0,16.0,7.0,5.0,2.0,3.0,0.0,0.0,True
2022-04-01,Union Berlin,FC Koln,18,0,H,0.0,0.0,D,,13.0,6.0,5.0,1.0,17.0,11.0,2.0,4.0,3.0,3.0,0.0,0.0,True
2022-04-02,Bielefeld,Stuttgart,0,26,A,0.0,1.0,A,,10.0,14.0,4.0,4.0,13.0,12.0,6.0,2.0,1.0,5.0,0.0,0.0,True
2022-04-02,Ein Frankfurt,Greuther Furth,0,16,A,0.0,0.0,D,,20.0,4.0,6.0,2.0,10.0,14.0,9.0,0.0,1.0,0.0,0.0,0.0,True
2022-04-02,Freiburg,Bayern Munich,18,1,H,0.0,0.0,D,,8.0,21.0,3.0,11.0,13.0,6.0,1.0,6.0,1.0,1.0,0.0,0.0,True
2022-04-02,Hoffenheim,Bochum,17,1,H,0.0,1.0,A,,14.0,20.0,7.0,6.0,9.0,11.0,5.0,6.0,3.0,2.0,0.0,0.0,True
2022-04-02,Leverkusen,Hertha,29,0,H,2.0,1.0,H,,18.0,7.0,7.0,4.0,13.0,11.0,3.0,3.0,0.0,1.0,0.0,0.0,True
2022-04-02,Dortmund,RB Leipzig,17,1,H,0.0,2.0,A,,10.0,11.0,2.0,5.0,7.0,10.0,7.0,5.0,3.0,1.0,0.0,0.0,True
2022-04-03,Augsburg,Wolfsburg,1,30,A,1.0,0.0,H,,13.0,17.0,5.0,5.0,15.0,11.0,3.0,5.0,1.0,0.0,0.0,0.0,True
2022-04-03,M'gladbach,Mainz,30,0,H,1.0,0.0,H,,17.0,22.0,8.0,10.0,13.0,20.0,3.0,7.0,2.0,1.0,0.0,0.0,True
2022-04-06,Augsburg,Mainz,0,18,A,1.0,0.0,H,,14.0,17.0,4.0,3.0,16.0,18.0,5.0,7.0,3.0,2.0,0.0,0.0,True
2022-04-08,Stuttgart,Dortmund,30,0,H,0.0,1.0,A,,13.0,10.0,2.0,4.0,8.0,6.0,4.0,5.0,2.0,1.0,0.0,0.0,True
2022-04-09,Bayern Munich,Augsburg,1,15,A,0.0,0.0,D,,13.0,6.0,4.0,1.0,10.0,22.0,3.0,3.0,1.0,2.0,0.0,0.0,True
2022-04-09,FC Koln,Mainz,1,23,A,0.0,1.0,A,,13.0,9.0,5.0,6.0,19.0,23.0,8.0,5.0,2.0,2.0,0.0,0.0,True
2022-04-09,Greuther Furth,M'gladbach,20,1,H,0.0,2.0,A,,10.0,18.0,1.0,7.0,12.0,8.0,3.0,5.0,1.0,0.0,0.0,0.0,True
2022-04-09,Wolfsburg,Bielefeld,0,26,A,2.0,0.0,H,,11.0,6.0,6.0,3.0,11.0,13.0,3.0,2.0,0.0,1.0,0.0,0.0,True
2022-04-09,Hertha,Union Berlin,0,22,A,0.0,1.0,A,,12.0,17.0,3.0,13.0,11.0,11.0,2.0,8.0,4.0,0.0,0.0,0.0,True
2022-04-10,Bochum,Leverkusen,1,29,A,0.0,0.0,D,,11.0,9.0,2.0,2.0,10.0,9.0,2.0,3.0,0.0,0.0,0.0,0.0,True
2022-04-10,Ein Frankfurt,Freiburg,26,0,H,0.0,1.0,A,,17.0,12.0,5.0,4.0,13.0,9.0,2.0,4.0,1.0,2.0,0.0,0.0,True
2022-04-10,RB Leipzig,Hoffenheim,1,25,A,3.0,0.0,H,,11.0,4.0,4.0,0.0,11.0,15.0,2.0,1.0,1.0,2.0,0.0,0.0,True
2022-04-16,Augsburg,Hertha,24,1,H,0.0,0.0,D,,13.0,11.0,2.0,1.0,14.0,17.0,1.0,7.0,4.0,4.0,0.0,0.0,True
2022-04-16,Dortmund,Wolfsburg,17,1,H,5.0,0.0,H,,12.0,9.0,8.0,4.0,14.0,9.0,4.0,6.0,0.0,2.0,0.0,0.0,True
2022-04-16,Freiburg,Bochum,1,24,A,2.0,0.0,H,,14.0,10.0,8.0,2.0,8.0,10.0,3.0,4.0,0.0,0.0,0.0,1.0,True
2022-04-16,Mainz,Stuttgart,23,1,H,0.0,0.0,D,,9.0,6.0,0.0,3.0,17.0,12.0,5.0,3.0,0.0,1.0,0.0,0.0,True
2022-04-16,M'gladbach,FC Koln,23,0,H,0.0,3.0,A,,18.0,17.0,4.0,6.0,15.0,19.0,5.0,5.0,3.0,2.0,0.0,0.0,True
2022-04-17,Bielefeld,Bayern Munich,1,21,A,0.0,2.0,A,,8.0,24.0,3.0,9.0,11.0,11.0,5.0,4.0,1.0,2.0,0.0,0.0,True
2022-04-17,Hoffenheim,Greuther Furth,1,20,A,0.0,0.0,D,,16.0,7.0,3.0,1.0,19.0,15.0,10.0,1.0,3.0,3.0,0.0,0.0,True
2022-04-17,Union Berlin,Ein Frankfurt,1,19,A,2.0,0.0,H,,14.0,10.0,4.0,3.0,10.0,8.0,4.0,3.0,2.0,1.0,0.0,0.0,True
2022-04-17,Leverkusen,RB Leipzig,0,30,A,0.0,0.0,D,,12.0,4.0,4.0,1.0,18.0,7.0,7.0,1.0,2.0,1.0,0.0,0.0,True
2022-04-22,Wolfsburg,Mainz,1,25,A,5.0,0.0,H,,15.0,5.0,7.0,3.0,10.0,10.0,2.0,3.0,0.0,2.0,0.0,1.0,True
2022-04-23,Ein Frankfurt,Hoffenheim,0,16,A,1.0,1.0,D,,17.0,11.0,7.0,4.0,10.0,9.0,9.0,7.0,1.0,3.0,0.0,0.0,True
2022-04-23,FC Koln,Bielefeld,27,1,H,2.0,1.0,H,,19.0,16.0,6.0,4.0,7.0,15.0,5.0,10.0,2.0,3.0,0.0,0.0,True
2022-04-23,Freiburg,M'gladbach,24,0,H,0.0,2.0,A,,19.0,7.0,8.0,4.0,12.0,12.0,8.0,0.0,1.0,4.0,0.0,0.0,True
2022-04-23,Greuther Furth,Leverkusen,1,19,A,1.0,2.0,A,,9.0,10.0,4.0,5.0,4.0,13.0,6.0,3.0,0.0,0.0,0.0,0.0,True
2022-04-23,RB Leipzig,Union Berlin,1,26,A,0.0,0.0,D,,5.0,12.0,1.0,4.0,13.0,9.0,2.0,5.0,2.0,2.0,0.0,0.0,True
2022-04-23,Bayern Munich,Dortmund,15,0,H,2.0,0.0,H,,13.0,7.0,6.0,3.0,9.0,11.0,3.0,1.0,0.0,1.0,0.0,0.0,True
2022-04-24,Bochum,Augsburg,27,0,H,0.0,2.0,A,,18.0,12.0,3.0,4.0,10.0,17.0,10.0,4.0,1.0,3.0,0.0,0.0,True
2022-04-24,Hertha,Stuttgart,25,1,H,1.0,0.0,H,,7.0,12.0,2.0,5.0,10.0,8.0,4.0,6.0,1.0,1.0,0.0,0.0,True
2022-04-29,Union Berlin,Greuther Furth,30,1,H,0.0,1.0,A,,6.0,7.0,3.0,2.0,14.0,14.0,2.0,4.0,2.0,2.0,0.0,0.0,True
2022-04-30,Augsburg,FC Koln,1,23,A,0.0,2.0,A,,14.0,18.0,5.0,8.0,14.0,14.0,5.0,7.0,2.0,4.0,0.0,0.0,True
2022-04-30,Bielefeld,Hertha,1,23,A,0.0,0.0,D,,6.0,9.0,1.0,5.0,14.0,14.0,2.0,6.0,3.0,1.0,0.0,0.0,True
2022-04-30,Dortmund,Bochum,0,16,A,2.0,2.0,D,,19.0,12.0,10.0,5.0,14.0,18.0,10.0,3.0,4.0,3.0,0.0,0.0,True
2022-04-30,Mainz,Bayern Munich,20,0,H,2.0,1.0,H,,24.0,4.0,7.0,1.0,11.0,11.0,7.0,8.0,0.0,4.0,0.0,0.0,True
2022-04-30,Stuttgart,Wolfsburg,16,1,H,0.0,1.0,A,,18.0,15.0,5.0,5.0,9.0,11.0,7.0,9.0,3.0,2.0,0.0,0.0,True
2022-04-30,Hoffenheim,Freiburg,23,1,H,1.0,1.0,D,,17.0,9.0,7.0,5.0,12.0,6.0,4.0,5.0,1.0,0.0,0.0,0.0,True
2022-05-02,Leverkusen,Ein Frankfurt,0,29,A,1.0,0.0,H,,11.0,9.0,3.0,4.0,5.0,8.0,4.0,4.0,0.0,0.0,0.0,0.0,True
2022-05-02,M'gladbach,RB Leipzig,0,24,A,2.0,1.0,H,,9.0,10.0,6.0,7.0,11.0,20.0,3.0,8.0,4.0,2.0,1.0,0.0,True
2022-05-06,Bochum,Bielefeld,0,21,A,1.0,1.0,D,,16.0,14.0,9.0,5.0,9.0,12.0,6.0,2.0,0.0,0.0,0.0,0.0,True
2022-05-07,FC Koln,Wolfsburg,1,26,A,0.0,1.0,A,,17.0,5.0,9.0,3.0,12.0,12.0,9.0,2.0,0.0,2.0,0.0,0.0,True
2022-05-07,Freiburg,Union Berlin,0,23,A,0.0,3.0,A,,18.0,13.0,4.0,5.0,12.0,14.0,4.0,6.0,1.0,2.0,0.0,0.0,True
2022-05-07,Greuther Furth,Dortmund,24,0,H,0.0,1.0,A,,8.0,8.0,3.0,4.0,15.0,10.0,5.0,2.0,1.0,1.0,0.0,0.0,True
2022-05-07,Hoffenheim,Leverkusen,0,18,A,2.0,1.0,H,,12.0,15.0,5.0,8.0,14.0,10.0,6.0,7.0,1.0,0.0,0.0,0.0,True
2022-05-07,Hertha,Mainz,1,18,A,1.0,1.0,D,,10.0,13.0,1.0,6.0,19.0,18.0,3.0,8.0,3.0,1.0,0.0,0.0,True
2022-05-08,Ein Frankfurt,M'gladbach,1,15,A,0.0,1.0,A,,18.0,11.0,4.0,7.0,6.0,7.0,9.0,1.0,1.0,0.0,0.0,0.0,True
2022-05-08,Bayern Munich,Stuttgart,1,20,A,2.0,1.0,H,,25.0,15.0,8.0,5.0,10.0,8.0,7.0,4.0,2.0,3.0,1.0,0.0,True
2022-05-08,RB Leipzig,Augsburg,27,1,H,1.0,0.0,H,,14.0,6.0,8.0,1.0,8.0,16.0,5.0,1.0,1.0,2.0,0.0,0.0,True
2022-05-14,Augsburg,Greuther Furth,21,1,H,1.0,1.0,D,,8.0,6.0,3.0,3.0,21.0,20.0,3.0,5.0,2.0,3.0,0.0,0.0,True
2022-05-14,Bielefeld,RB Leipzig,30,1,H,0.0,0.0,D,,8.0,18.0,4.0,9.0,11.0,8.0,2.0,6.0,1.0,1.0,0.0,0.0,True
2022-05-14,Dortmund,Hertha,0,21,A,0.0,1.0,A,,9.0,4.0,3.0,1.0,11.0,16.0,3.0,1.0,0.0,2.0,0.0,0.0,True
2022-05-14,Leverkusen,Freiburg,1,16,A,0.0,0.0,D,,11.0,13.0,5.0,2.0,6.0,12.0,6.0,9.0,2.0,3.0,0.0,0.0,True
2022-05-14,Mainz,Ein Frankfurt,28,1,H,1.0,2.0,A,,13.0,13.0,4.0,4.0,7.0,11.0,5.0,3.0,2.0,0.0,0.0,0.0,True
2022-05-14,M'gladbach,Hoffenheim,23,1,H,3.0,1.0,H,,19.0,10.0,9.0,2.0,8.0,12.0,6.0,2.0,1.0,2.0,0.0,0.0,True
2022-05-14,Stuttgart,FC Koln,16,0,H,1.0,0.0,H,,24.0,16.0,12.0,3.0,15.0,10.0,8.0,10.0,1.0,4.0,0.0,0.0,True
2022-05-14,Union Berlin,Bochum,22,0,H,2.0,0.0,H,,17.0,5.0,11.0,3.0,12.0,7.0,1.0,3.0,3.0,2.0,0.0,0.0,True
2022-05-14,Wolfsburg,Bayern Munich,1,19,A,1.0,2.0,A,,10.0,25.0,2.0,10.0,5.0,10.0,2.0,12.0,1.0,2.0,0.0,0.0,True
2022-08-05,Ein Frankfurt,Bayern Munich,1,29,A,0.0,5.0,A,,8.0,23.0,2.0,10.0,10.0,11.0,5.0,6.0,2.0,0.0,0.0,0.0,True
2022-08-06,Augsburg,Freiburg,0,16,A,0.0,0.0,D,,10.0,19.0,2.0,7.0,13.0,13.0,5.0,8.0,0.0,0.0,0.0,0.0,True
2022-08-06,Bochum,Mainz,26,0,H,1.0,1.0,D,,16.0,13.0,3.0,6.0,11.0,16.0,3.0,5.0,2.0,3.0,0.0,0.0,True
2022-08-06,M'gladbach,Hoffenheim,1,15,A,1.0,1.0,D,,18.0,2.0,8.0,1.0,18.0,12.0,4.0,2.0,1.0,4.0,0.0,1.0,True
2022-08-06,Union Berlin,Hertha,0,28,A,1.0,0.0,H,,18.0,9.0,8.0,3.0,23.0,17.0,5.0,4.0,2.0,3.0,0.0,0.0,True
2022-08-06,Wolfsburg,Werder Bremen,0,29,A,1.0,2.0,A,,13.0,10.0,3.0,5.0,11.0,14.0,2.0,5.0,2.0,2.0,0.0,0.0,True
2022-08-06,Dortmund,Leverkusen,22,0,H,1.0,0.0,H,,13.0,8.0,4.0,3.0,14.0,13.0,3.0,3.0,2.0,4.0,0.0,1.0,True
2022-08-07,Stuttgart,RB Leipzig,0,30,A,1.0,1.0,D,,11.0,27.0,2.0,9.0,14.0,9.0,1.0,9.0,2.0,1.0,0.0,0.0,True
2022-08-07,FC Koln,Schalke 04,27,0,H,0.0,0.0,D,,30.0,6.0,10.0,2.0,8.0,10.0,9.0,1.0,0.0,1.0,0.0,1.0,True
